text,language,x,y
My wife is fed up with this crap.,English,-5.45855,6.8224063
"Ms. Stern, I'm sick of coming into your class three days a week... and hearing my sex is responsible for all the problems in the world.",English,-4.935208,7.2034984
"The American public's tired of it, and they're changing the channel.",English,-6.7820687,7.5357585
People just get sick and tired of a moment's silence at a ball game.,English,-6.1740694,7.426107
I've had quite enough!,English,-4.586648,11.79459
She was sick of you.,English,-2.7021515,5.617972
I'm sick of this fucking shit.,English,-5.1665015,7.689458
"It's sunny, raining, I'm sick and tired of this corner.",English,-4.8671627,5.986848
I'm so tired of women lying to me and fucking me over!,English,-4.7051497,12.051431
"I am tired of it all. The money, the advice, the support. All of it.",English,-5.2805376,7.204691
"Come Labor Day, you're gonna be so sick of me.",English,-5.3005857,6.6502247
"- I'm not being stupid, I'm being pissed off.",English,-3.7617218,5.4814105
"- I'm fed up, that's all.",English,-3.844648,5.411225
I'm sick and tired of you two acting As though you don't belong to a family.,English,-4.9523206,7.297573
- I'm pissed off and annoyed.,English,-3.913347,5.323982
I gotta tell you I'm done with your ideas.,English,-5.266958,6.6008744
"Emma, say that."" Well, Emma's pretty frickin' tired of it.",English,-4.521075,7.585842
I am bored to insanity with these rows.,English,-6.397753,5.4330792
I'm bloody sick of 1973.,English,-5.9479547,7.830427
"Let""s forget all those things for just a while, and just watch some new art.""",English,-4.8044996,12.724694
"Are you okay, Doc? I'm sick and tired of people asking me if I'm okay!",English,-4.961235,12.551653
I'm tired of these stupid tests.,English,-6.1158357,5.6950903
"That's enough, Lucien. I'm fed up, do you understand?",English,-5.1560106,12.56117
I've had it with this place. I don't belong here!,English,-5.6715927,7.5359077
"Now you gotta tell me the truth, 'cause though I probably got more patience for you than any other man in the world, right now I'm running out of it.",English,-3.6025116,6.8811283
I'm getting pretty sick and tired of it.,English,-5.653303,6.179035
I've had enough of you!,English,-4.5932074,11.785915
- I hate your nasty store-brand food!,English,-4.9313374,12.859206
The truth is I am sick of these porn studs.,English,-5.3050265,7.247483
I'm going home because you and your friends give me a pain in the ass.,English,-4.2701993,6.619689
I'm so done with him.,English,-4.071018,6.7544045
"I'm sick of you, You have no right to do this,",English,-2.090132,12.135185
"And if you do, you're dead. I'm so sick of this, Jake.",English,-4.4379263,7.7129
I'm sick and tired of Savino getting between me and Mia.,English,-5.2400384,7.975193
I'm so sick of this!,English,-4.5056944,11.883636
Then I had Spam until it was coming out of my ears.,English,-4.884592,5.5641975
I'm getting tired of all the second guessing.,English,-5.906997,5.8518696
I am so fucking sick of you talking to me like that. No!,English,-4.796786,12.06398
And I'm tired of lying.,English,-3.7389445,6.4817467
I am so sick of always putting your needs ahead of mine.,English,-5.524626,6.7724605
I'm tired of having to correct you guys' mistakes.,English,-5.665166,6.2452087
I'm so sick of that tired old story.,English,-5.4873967,7.6989675
"For weeks I've been listening to that slop, and I'm tired of it!",English,-4.680224,12.251596
I'm sick of doing everything around here.,English,-5.6638865,6.3870955
Alfred's sick and tired of it and no wonder.,English,-4.047634,7.1868978
I'm getting tired of you guys constantly saying...,English,-2.1942966,13.055601
"Matsui, should we really be wasting our time on this stuff?",English,-5.1454034,11.982441
I'm sick and tired of treating people around here with respect even though we resent them.,English,-5.5491924,7.198598
I've had enough!,English,-4.590234,11.808105
I'm sick of dealing with it.,English,-5.0634127,6.545513
I'm sick of show business.,English,-5.416247,7.1727223
That's enough! I have had it with you!,English,-5.1128936,12.921666
I'm fed up.,English,-4.767537,5.891011
"Now, I've had enough of this shit.",English,-5.1470075,7.513685
God. I am so sick of Stan.,English,-5.2554092,7.9234357
"""We're pissed off, too, so what?""",English,-4.4575706,12.569481
"""It has become a bad habit and I am sick of it.",English,-5.057781,6.32393
"What's that, Mr Malhouin?",English,-5.0997233,12.061014
I've really had enough of this!,English,-4.549268,11.851505
I am tired of this. - I am goddamn tired of this.,English,-3.7901118,6.6748905
You and your supernatural phenomena. You're driving me crazy.,English,-5.4173975,6.3269963
Sodom and Gomorrah!,English,-4.9188123,12.034885
I am sick and tired of your mother's barging in here unannounced.,English,-4.459889,6.6407976
I'm just sick and tired of dealing with this shit.,English,-5.607713,6.20271
He was fed up with Cooper Union.,English,-6.1345506,7.724383
I'm sick of working with those idiotic casts!,English,-4.740744,11.77076
"Oh, rats. I'm out of here.",English,-5.0174904,7.289302
- You're fed up with me.,English,-3.96647,5.976607
"I am sick of you, you crazy bitch.",English,-4.4362354,7.087045
"I'm getting so tired of this same old bullshit over and over again, Lee.",English,-5.2913895,7.8437366
I'm sick and tired of everyone in this house enunciating stuffs and not coming out with what they mean.,English,-5.6588755,6.3207197
-I've had enough of this.,English,-3.265984,5.5183234
I'm just sick and tired of...,English,-2.106353,13.023487
"Okay, that's it. I'm done arguing with a television set.",English,-5.4794946,6.6824503
I can not stand to see you sit there and do nothing.,English,-4.240793,6.614079
"I was just pissed off with everyone, everything.",English,-5.0848713,6.768314
"""I'm mad as hell, and I'm not gonna take it anymore!""",English,-4.5333424,12.491295
"Besides, I'm sick of goldfish.",English,-5.3961296,6.2409015
- And I am so sick and tired of people treating me like I'm some kind of celebrity just because I happened to be at the scene of the crime.,English,-5.1470866,7.803513
It's such a shame. I am so through with men.,English,-5.2510796,7.099141
I've had enough of this shit.,English,-5.10854,7.552939
In my life I've done more than enough fighting.,English,-5.870926,7.4496527
"That's it, gringo. I swear to God, I'm getting sick of this shit.",English,-5.1542473,7.987928
I'm sick and tired of my hair,English,-0.8588224,12.195107
I'm gonna just keep on going 'cause I am done making stupid mistakes.,English,-5.021193,7.035368
"Listen, young man, until further notice, you're grounded.",English,-4.904243,7.8650107
"I'm sick of your shit, you punk.",English,-4.316894,7.001073
"So I can get better fast, because I'm sick and tired of being here while my friends die over there, and I can't tell anyone that, because they won't get it.",English,-4.4055047,7.186716
Most people are sick and tired of crime in the streets.,English,-6.41178,7.614647
"Oh, my God. I've fucking had it.",English,-5.52445,8.032663
"The truth is, I'm just fucking sick of sitting in a chair day after day after day listening to people's problems.",English,-5.1727753,7.2387576
"- I'm fed up with this, so unless you can tell Mayka to contact us...",English,-2.1487288,13.0839815
Seems she's had her fill.,English,-5.7276173,7.7964635
OZZIE I'M SO SICK OF YOUR MAGIC AND YOUR STUPID FANTASIES. IT'S TOO LATE NOW.,English,-3.2636287,11.131767
"I tell you, I'm getting heartily sick of Africa.",English,-5.977606,7.733709
"Kif, I don't need your that-may-not-be-wise attitude.",English,-3.7749062,6.228649
But... I am tired of them not listening.,English,-4.5330925,6.8816085
I got fed up and didn't care!,English,-4.953615,12.845294
"All those days I was over there, I just kept thinking, ""I am so done with this shit.""",English,-4.7154007,11.844488
I'm sick and tired of ...,English,-2.0852373,12.921971
I can't stand this job anymore.,English,-5.1094565,6.3833156
I've had enough playing doctor.,English,-5.5483813,7.129035
I am sick and tired of you not taking orders.,English,-4.8801994,7.2659163
"I'm fed up with it, to be honest, Tom.",English,-3.3992124,6.3078775
I am sick and tired of your attitude.,English,-4.8085504,7.2719736
"Hey, I got so sick of hearing that crap.",English,-5.4285197,7.6686115
"Because I was sick of you, your mother and your wonderful friend, Ramirez.",English,-3.517855,6.863896
I am so tired by the way you people talk.,English,-3.4916852,5.610361
"The whole town is sick of it! - They 're not aliens... they 're zomies, okay?",English,-5.116586,11.9239645
I'm sick of Los Angeles. Sick of bearing witness to human tragedy. And sick of Frizer's shitty aftershave.,English,-5.436013,8.054434
"It's all on me, and I'm sick of it!",English,-4.63682,12.293203
"I'm hot, and I'm fuckin' bored.",English,-4.675867,5.463382
I'm sick of the goddamn fleas from Hilly's dog.,English,-5.183842,7.874448
- More than enough.,English,-6.210233,6.2440476
We're just pissed off.,English,-6.4072514,7.254898
"I am so, so fucking sick of you!",English,-5.3228664,13.141195
"Girl, I'm leaving you. I'm in bad shape.",English,-4.041582,6.161048
"It's my responsibility, and I don't want that guy yelling at me, I'm sick of it.",English,-5.1074333,6.9138374
"I'm not going anywhere until I'm damn well ready... 'cause I am sick of being your lapdog. Ooh, the other sister's standing up for herself.",English,-5.0725923,8.079826
I just got a lot on my mind. That's all.,English,-3.9977841,5.577921
"- I am sick of the stupid shit coming out of your mouth... your disrespect, your lies.",English,-4.724883,7.0859275
- Yup. I'm fed up.,English,-5.520857,6.5966506
"I am fed up with you and the drama, I can't take it!",English,-5.2580934,13.263593
That's it. I am so sick of you.,English,-3.8056588,6.8963137
"This family is so negative, and I'm sick of it!",English,-4.656818,11.68198
I'm sick of him and Mel Gibson.,English,-5.381248,7.9100504
I'm so sick of talking about this. I can't even begin to tell you.,English,-5.2608166,7.7696013
I am sick of it Please give up the Yakuza,English,-1.0832812,12.1631155
"Look, no... I am done. I am done.",English,-4.803949,6.5461802
"I've had it up to here, as a matter of fact.",English,-5.7065673,7.2442713
Because I'm sick and tired to death of moving.,English,-5.6406703,5.928479
"You know, I'm so sick of your bullshit.",English,-4.338324,7.293059
And she's just plain sick of you.,English,-3.2537642,6.488795
I just know I want to stop thinking about him.,English,-4.813314,6.8680673
The fuck can... I'm tired of this shit. I want to go home,English,-0.92349315,12.151367
I'm fucking tired of it.,English,-5.1341214,7.06192
"All right, now, go sit over there in the sun.",English,-4.805108,6.3614383
"And you know, I'm really just about tired of being a supporting actor.",English,-5.500864,7.9634476
